<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
169_1_2057589856_atp8	0.005	No mitochondrial presequence	84(MPP)	0.024	81-85,86-90	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
170_1_2057589856_atp8	0.000	No mitochondrial presequence	12(MPP)	-0.167	49-53	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
171_1_2057589856_atp8	0.051	No mitochondrial presequence	16(MPP), 17(Icp55)	0.000		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
172_1_2057589856_atp8	0.335	No mitochondrial presequence	9(MPP)	0.111	19-23,37-41,80-84,84-88	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
173_1_2057589856_atp8	0.022	No mitochondrial presequence	31(MPP)	0.065	41-45,60-64	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
174_1_2057589856_atp8	0.054	No mitochondrial presequence	28(MPP)	0.036	40-44	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
175_1_2057589856_atp8	0.060	No mitochondrial presequence	95(MPP)	0.021	5-9,92-96	5-16-high	-	-	-	-	-	-	-	-	11-16	-	-	-	5-10	-	
176_1_2057589856_atp8	0.065	No mitochondrial presequence	12(MPP)	0.250	1-5	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
177_1_2057589856_atp8	0.039	No mitochondrial presequence	95(MPP)	-0.021		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
178_1_2057589856_atp8	0.002	No mitochondrial presequence	71(MPP)	-0.099	68-72	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
179_1_2057589856_atp8	0.094	No mitochondrial presequence	15(MPP)	0.200	2-6,76-80,81-85	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
180_1_2057589856_atp8	0.038	No mitochondrial presequence	50(MPP)	0.060	47-51,56-60	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
181_1_2057589856_atp8	0.004	No mitochondrial presequence	54(MPP)	-0.093		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
182_1_2057589856_atp8	0.036	No mitochondrial presequence	36(MPP)	0.000	33-37	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
183_1_2057589856_atp8	0.049	No mitochondrial presequence	33(MPP)	0.152		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
184_1_2057589856_atp8	0.010	No mitochondrial presequence	43(MPP)	-0.070	90-94,95-99	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
185_1_2057589856_atp8	0.011	No mitochondrial presequence	21(MPP)	0.095	93-97	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
186_1_2057589856_atp8	0.093	No mitochondrial presequence	7(MPP), 8(Icp55)	0.000	74-78	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
187_1_2057589856_atp8	0.744	Possessing mitochondrial presequence	28(MPP)	0.179	42-46,46-50,93-97	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
188_1_2057589856_atp8	0.192	No mitochondrial presequence	43(MPP)	0.163		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
189_1_2057589856_atp8	0.199	No mitochondrial presequence	12(MPP)	0.083	88-92,93-97	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
190_1_2057589856_atp8	0.003	No mitochondrial presequence	19(MPP), 20(Icp55)	0.053	94-98	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
191_1_2057589856_atp8	0.046	No mitochondrial presequence	34(MPP)	0.059		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
192_1_2057589856_atp8	0.017	No mitochondrial presequence	55(MPP)	0.036		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
193_1_2057589856_atp8	0.024	No mitochondrial presequence	38(MPP)	0.026		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
194_1_2057589856_atp8	0.016	No mitochondrial presequence	34(MPP)	0.000		17-26-low	-	-	-	-	-	-	-	19-24	-	-	-	-	-	-	
195_1_2057589856_atp8	0.010	No mitochondrial presequence	17(MPP)	0.000	89-93	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
196_1_2057589856_atp8	0.037	No mitochondrial presequence	31(MPP)	0.000	35-39,40-44	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
197_1_2057589856_atp8	0.001	No mitochondrial presequence	75(MPP)	0.013	24-28,34-38,46-50,50-54	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
198_1_2057589856_atp8	0.089	No mitochondrial presequence	54(MPP)	0.056	39-43,76-80,96-100	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	25-30	
199_1_2057589856_atp8	0.315	No mitochondrial presequence	39(MPP)	0.205	1-5,13-17,26-30,89-93,94-98	19-30-high	-	-	-	-	-	-	-	-	11-16	-	10-15	-	-	-	
200_1_2057589856_atp8	0.102	No mitochondrial presequence	46(MPP)	0.130	23-27,73-77,77-81	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
001_2_618057672_atp8	0.023	No mitochondrial presequence	32(MPP)	-0.062		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
002_2_618057672_atp8	0.076	No mitochondrial presequence	20(MPP)	-0.050	46-50,50-54,93-97	21-30-high	-	19-24	-	-	-	17-22	-	-	-	16-21	-	-	-	-	
003_2_618057672_atp8	0.013	No mitochondrial presequence	63(MPP)	0.000	61-65	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
004_2_618057672_atp8	0.003	No mitochondrial presequence	67(MPP)	-0.090		1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
005_2_618057672_atp8	0.086	No mitochondrial presequence	54(MPP)	-0.037	48-52,51-55,89-93,94-98	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
006_2_618057672_atp8	0.020	No mitochondrial presequence	60(MPP)	-0.067	76-80	8-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
007_2_618057672_atp8	0.010	No mitochondrial presequence	28(MPP)	-0.071	30-34,77-81,82-86	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
008_2_618057672_atp8	0.060	No mitochondrial presequence	32(MPP)	0.094	12-16,39-43,78-82	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
009_2_618057672_atp8	0.087	No mitochondrial presequence	8(MPP)	0.125		1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
010_2_618057672_atp8	0.071	No mitochondrial presequence	72(MPP)	0.042	87-91	14-26-high	-	-	-	-	-	-	-	14-19	-	13-18	-	-	-	-	
011_2_618057672_atp8	0.019	No mitochondrial presequence	74(MPP)	-0.027	4-8	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
012_2_618057672_atp8	0.001	No mitochondrial presequence	78(MPP), 79(Icp55)	-0.179		13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
013_2_618057672_atp8	0.072	No mitochondrial presequence	56(MPP), 57(Icp55)	0.018	53-57,57-61,63-67	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
014_2_618057672_atp8	0.038	No mitochondrial presequence	14(MPP)	0.071		1-11-high	-	-	-	-	-	5-10	-	-	-	4-9	-	-	-	-	
015_2_618057672_atp8	0.042	No mitochondrial presequence	52(MPP)	0.038		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
016_2_618057672_atp8	0.019	No mitochondrial presequence	61(MPP)	-0.016		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
017_2_618057672_atp8	0.000	No mitochondrial presequence	31(MPP)	-0.129	28-32	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
018_2_618057672_atp8	0.243	No mitochondrial presequence	32(MPP)	0.125	17-21,52-56,77-81,91-95	15-24-high	-	-	-	-	-	-	-	-	-	-	-	16-21	17-22	-	
019_2_618057672_atp8	0.024	No mitochondrial presequence	22(MPP)	-0.091	36-40,85-89	2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
020_2_618057672_atp8	0.613	Possessing mitochondrial presequence	26(MPP)	0.115	23-27,83-87,88-92	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
021_2_618057672_atp8	0.017	No mitochondrial presequence	54(MPP)	0.074	37-41,90-94,95-99	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
022_2_618057672_atp8	0.271	No mitochondrial presequence	39(MPP)	0.128	61-65,83-87	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
023_2_618057672_atp8	0.089	No mitochondrial presequence	25(MPP)	0.120		10-19-low	-	-	-	-	-	-	-	-	-	-	8-13	-	-	-	
024_2_618057672_atp8	0.017	No mitochondrial presequence	78(MPP)	0.026	9-13,96-100	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
025_2_618057672_atp8	0.020	No mitochondrial presequence	26(MPP)	0.154	32-36	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
026_2_618057672_atp8	0.021	No mitochondrial presequence	12(MPP)	0.083	74-78,78-82,81-85	14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
027_2_618057672_atp8	0.023	No mitochondrial presequence	56(MPP)	-0.036	58-62	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
028_2_618057672_atp8	0.366	No mitochondrial presequence	9(MPP)	0.111	59-63	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
029_2_618057672_atp8	0.249	No mitochondrial presequence	23(MPP), 24(Icp55)	0.174	35-39,45-49,84-88,89-93	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
030_2_618057672_atp8	0.076	No mitochondrial presequence	14(MPP)	0.143	43-47,81-85,86-90	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
031_2_618057672_atp8	0.003	No mitochondrial presequence	28(MPP)	0.071		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
032_2_618057672_atp8	0.016	No mitochondrial presequence	72(MPP)	-0.014	75-79	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
033_2_618057672_atp8	0.019	No mitochondrial presequence	24(MPP)	0.000	5-9,28-32	16-25-low	-	-	-	-	-	-	-	-	-	-	25-30	-	-	-	
034_2_618057672_atp8	0.009	No mitochondrial presequence	17(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
035_2_618057672_atp8	0.020	No mitochondrial presequence	38(MPP)	0.000		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
036_2_618057672_atp8	0.005	No mitochondrial presequence	35(MPP)	0.057	7-11,50-54	14-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
037_2_618057672_atp8	0.012	No mitochondrial presequence	53(MPP)	-0.019		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
038_2_618057672_atp8	0.005	No mitochondrial presequence	66(MPP)	0.061	57-61	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
039_2_618057672_atp8	0.047	No mitochondrial presequence	85(MPP)	-0.024	22-26,82-86,87-91	17-26-high	-	-	-	-	-	-	-	-	-	-	-	21-26	-	-	
040_2_618057672_atp8	0.030	No mitochondrial presequence	44(MPP)	0.023	91-95,96-100	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
041_2_618057672_atp8	0.008	No mitochondrial presequence	47(MPP)	-0.064	15-19,44-48	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
042_2_618057672_atp8	0.012	No mitochondrial presequence	24(MPP)	-0.125	30-34,61-65	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
043_2_618057672_atp8	0.017	No mitochondrial presequence	29(MPP)	-0.034		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
044_2_618057672_atp8	0.009	No mitochondrial presequence	59(MPP)	-0.085	66-70	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
045_2_618057672_atp8	0.054	No mitochondrial presequence	16(MPP), 17(Icp55)	0.125	3-7	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
046_2_618057672_atp8	0.001	No mitochondrial presequence	71(MPP)	-0.028	54-58	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
047_2_618057672_atp8	0.023	No mitochondrial presequence	69(MPP)	0.058	46-50	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
048_2_618057672_atp8	0.008	No mitochondrial presequence	67(MPP), 75(Oct1)	0.000	81-85	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
049_2_618057672_atp8	0.003	No mitochondrial presequence	11(MPP)	-0.273		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
050_2_618057672_atp8	0.014	No mitochondrial presequence	47(MPP)	-0.043	83-87,88-92	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
051_2_618057672_atp8	0.020	No mitochondrial presequence	14(MPP), 15(Icp55)	0.000	78-82,83-87	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
052_2_618057672_atp8	0.017	No mitochondrial presequence	66(MPP)	-0.030	86-90	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
053_2_618057672_atp8	0.082	No mitochondrial presequence	50(MPP)	0.040	4-8	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
054_2_618057672_atp8	0.054	No mitochondrial presequence	45(MPP)	0.022		8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
055_2_618057672_atp8	0.064	No mitochondrial presequence	37(MPP)	0.081	34-38,42-46,54-58,92-96	3-12-high	-	-	-	-	-	-	-	-	24-29	-	-	-	-	-	
056_2_618057672_atp8	0.005	No mitochondrial presequence	87(MPP)	-0.080	39-43,84-88,89-93	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
057_2_618057672_atp8	0.004	No mitochondrial presequence	24(MPP)	-0.125	52-56	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
058_2_618057672_atp8	0.017	No mitochondrial presequence	47(MPP)	-0.064	82-86,87-91	19-28-low	-	-	-	-	-	-	-	-	18-23	-	17-22	-	-	-	
059_2_618057672_atp8	0.076	No mitochondrial presequence	23(MPP)	0.087	7-11,33-37	6-15-high	-	-	-	-	-	-	-	-	-	10-15	-	-	-	-	
060_2_618057672_atp8	0.000	No mitochondrial presequence	62(MPP)	-0.016	56-60,59-63	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
061_2_618057672_atp8	0.033	No mitochondrial presequence	62(MPP)	0.016		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
062_2_618057672_atp8	0.003	No mitochondrial presequence	17(MPP)	0.059	36-40	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
063_2_618057672_atp8	0.019	No mitochondrial presequence	43(MPP)	0.000	40-44,79-83,84-88	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
064_2_618057672_atp8	0.022	No mitochondrial presequence	33(MPP), 41(Oct1)	-0.030	64-68	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
065_2_618057672_atp8	0.005	No mitochondrial presequence	8(MPP)	-0.375	26-30,79-83,84-88	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
066_2_618057672_atp8	0.323	No mitochondrial presequence	23(MPP)	0.130	24-28,48-52	20-29-high	-	-	-	-	-	20-25	-	-	-	19-24	-	-	-	-	
067_2_618057672_atp8	0.031	No mitochondrial presequence	78(MPP)	-0.013	75-79,80-84	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
068_2_618057672_atp8	0.024	No mitochondrial presequence	86(MPP)	0.000	83-87,88-92	14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
069_2_618057672_atp8	0.107	No mitochondrial presequence	92(MPP)	0.043	68-72	14-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
070_2_618057672_atp8	0.118	No mitochondrial presequence	19(MPP)	0.158	16-20	5-14-high	-	-	-	-	-	-	-	-	-	-	-	15-20	-	-	
071_2_618057672_atp8	0.137	No mitochondrial presequence	53(MPP)	0.000	1-5,4-8,68-72	4-13-low	-	-	-	-	1-6	-	-	-	-	-	-	-	-	-	
072_2_618057672_atp8	0.031	No mitochondrial presequence	59(MPP)	0.085	56-60,59-63,92-96	12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
073_2_618057672_atp8	0.002	No mitochondrial presequence	10(MPP)	-0.200	23-27,52-56,91-95,96-100	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
074_2_618057672_atp8	0.131	No mitochondrial presequence	29(MPP)	0.034		1-10-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
075_2_618057672_atp8	0.020	No mitochondrial presequence	13(MPP)	0.231		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
076_2_618057672_atp8	0.177	No mitochondrial presequence	86(MPP)	0.070	83-87,88-92	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
077_2_618057672_atp8	0.004	No mitochondrial presequence	9(MPP)	0.111	3-7,85-89	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
078_2_618057672_atp8	0.003	No mitochondrial presequence	29(MPP)	0.069		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
079_2_618057672_atp8	0.117	No mitochondrial presequence	51(MPP)	0.059	86-90,91-95	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
080_2_618057672_atp8	0.017	No mitochondrial presequence	64(MPP)	0.000	4-8	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
081_2_618057672_atp8	0.003	No mitochondrial presequence	59(MPP)	-0.119	46-50	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
082_2_618057672_atp8	0.067	No mitochondrial presequence	13(MPP)	0.308	22-26	21-30-low	-	-	-	-	-	-	-	-	-	-	-	21-26	22-27	-	
083_2_618057672_atp8	0.006	No mitochondrial presequence	80(MPP)	0.013	1-5,77-81,82-86	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
084_2_618057672_atp8	0.008	No mitochondrial presequence	8(MPP)	-0.250	38-42,80-84	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
085_2_618057672_atp8	0.014	No mitochondrial presequence	36(MPP)	0.028	39-43	8-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
086_2_618057672_atp8	0.007	No mitochondrial presequence	83(MPP)	0.024	42-46,80-84,85-89	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
087_2_618057672_atp8	0.021	No mitochondrial presequence	30(MPP)	0.000		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
088_2_618057672_atp8	0.017	No mitochondrial presequence	40(MPP)	0.025	17-21,51-55	17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	17-22	-	
089_2_618057672_atp8	0.030	No mitochondrial presequence	92(MPP)	-0.022	30-34,89-93,94-98	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
090_2_618057672_atp8	0.063	No mitochondrial presequence	70(MPP)	0.071	3-7,54-58	10-19-low	-	-	-	-	-	-	-	-	19-24	-	-	-	-	-	
091_2_618057672_atp8	0.066	No mitochondrial presequence	38(MPP)	0.079	86-90	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
092_2_618057672_atp8	0.059	No mitochondrial presequence	30(MPP)	0.067	47-51	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
093_2_618057672_atp8	0.001	No mitochondrial presequence	36(MPP)	-0.083	91-95,96-100	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
094_2_618057672_atp8	0.037	No mitochondrial presequence	27(MPP)	0.148	35-39,69-73	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
095_2_618057672_atp8	0.042	No mitochondrial presequence	52(MPP)	0.038		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
096_2_618057672_atp8	0.019	No mitochondrial presequence	45(MPP)	-0.022	80-84,85-89	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
097_2_618057672_atp8	0.082	No mitochondrial presequence	41(MPP)	0.000	11-15,62-66	13-22-high	-	-	12-17	-	11-16	-	-	-	-	-	-	-	-	-	
098_2_618057672_atp8	0.065	No mitochondrial presequence	43(MPP)	0.000	84-88,89-93	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
099_2_618057672_atp8	0.110	No mitochondrial presequence	47(MPP), 48(Icp55)	0.064		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
100_2_618057672_atp8	0.006	No mitochondrial presequence	41(MPP)	0.000	26-30	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
101_2_618057672_atp8	0.011	No mitochondrial presequence	26(MPP)	0.038	61-65	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
102_2_618057672_atp8	0.033	No mitochondrial presequence	24(MPP)	0.125	1-5,21-25	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
103_2_618057672_atp8	0.011	No mitochondrial presequence	20(MPP)	-0.150		3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
104_2_618057672_atp8	0.022	No mitochondrial presequence	80(MPP)	-0.013		3-12-low	-	-	-	-	-	-	-	-	-	-	24-29	-	-	-	
105_2_618057672_atp8	0.001	No mitochondrial presequence	30(MPP)	-0.067		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
106_2_618057672_atp8	0.119	No mitochondrial presequence	35(MPP)	0.029	1-5,4-8,7-11,83-87,88-92	12-21-low	-	-	-	-	1-6,4-9,7-12	-	-	-	-	-	-	-	-	-	
107_2_618057672_atp8	0.096	No mitochondrial presequence	26(MPP)	0.077	77-81,82-86	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
108_2_618057672_atp8	0.038	No mitochondrial presequence	36(MPP)	-0.028	21-25,64-68	10-19-high	-	-	-	-	-	-	14-19	-	-	-	-	20-25	-	-	
109_2_618057672_atp8	0.006	No mitochondrial presequence	75(MPP)	-0.027	36-40	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
110_2_618057672_atp8	0.000	No mitochondrial presequence	49(MPP)	-0.061	49-53,87-91,92-96	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
111_2_618057672_atp8	0.004	No mitochondrial presequence	79(MPP)	-0.025	34-38,76-80,81-85	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
112_2_618057672_atp8	0.090	No mitochondrial presequence	51(MPP)	0.059	80-84	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
113_2_618057672_atp8	0.204	No mitochondrial presequence	65(MPP)	0.108	5-9	7-16-high	-	-	-	-	5-10	-	8-13	-	-	-	-	-	-	-	
114_2_618057672_atp8	0.026	No mitochondrial presequence	31(MPP)	0.129	95-99	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
115_2_618057672_atp8	0.011	No mitochondrial presequence	13(MPP)	0.077		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
116_2_618057672_atp8	0.028	No mitochondrial presequence	40(MPP)	0.125	3-7,76-80,81-85	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
117_2_618057672_atp8	0.026	No mitochondrial presequence	90(MPP)	0.033	71-75,79-83	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
118_2_618057672_atp8	0.157	No mitochondrial presequence	32(MPP)	0.125	16-20,29-33,94-98	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
119_2_618057672_atp8	0.033	No mitochondrial presequence	34(MPP)	-0.029	12-16	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
120_2_618057672_atp8	0.013	No mitochondrial presequence	61(MPP)	0.066	29-33,34-38,38-42	6-15-low	-	-	-	-	-	-	-	-	-	-	13-18	-	-	-	
121_2_618057672_atp8	0.021	No mitochondrial presequence	39(MPP)	-0.026	10-14,36-40,64-68	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
122_2_618057672_atp8	0.087	No mitochondrial presequence	34(MPP)	0.088	68-72,77-81,93-97	16-25-low	-	-	-	-	-	-	-	-	-	-	14-19	-	-	-	
123_2_618057672_atp8	0.123	No mitochondrial presequence	60(MPP)	0.083	18-22,58-62	18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
124_2_618057672_atp8	0.007	No mitochondrial presequence	10(MPP)	0.100	8-12	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
125_2_618057672_atp8	0.013	No mitochondrial presequence	6(MPP)	0.333	24-28,73-77,78-82,85-89	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
126_2_618057672_atp8	0.037	No mitochondrial presequence	92(MPP)	-0.022	69-73,83-87	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
127_2_618057672_atp8	0.160	No mitochondrial presequence	49(MPP)	0.020	72-76	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
128_2_618057672_atp8	0.009	No mitochondrial presequence	47(MPP)	0.085		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
129_2_618057672_atp8	0.056	No mitochondrial presequence	35(MPP)	0.057	67-71	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
130_2_618057672_atp8	0.126	No mitochondrial presequence	20(MPP)	0.300	4-8,26-30,40-44	10-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
131_2_618057672_atp8	0.033	No mitochondrial presequence	82(MPP)	0.012	79-83,84-88	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
132_2_618057672_atp8	0.010	No mitochondrial presequence	69(MPP)	0.014	38-42,73-77	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
133_2_618057672_atp8	0.445	Possessing mitochondrial presequence	14(MPP)	0.143	11-15,64-68,73-77	18-28-low	-	-	-	-	-	-	17-22	-	21-26	16-21	-	-	-	-	
134_2_618057672_atp8	0.053	No mitochondrial presequence	41(MPP), 42(Icp55)	0.024	24-28,38-42,68-72	11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
135_2_618057672_atp8	0.054	No mitochondrial presequence	24(MPP)	0.000	45-49	8-17-low	-	-	-	-	-	-	-	-	19-24	-	-	-	-	-	
136_2_618057672_atp8	0.100	No mitochondrial presequence	26(MPP), 27(Icp55)	0.000	23-27,43-47,69-73	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
137_2_618057672_atp8	0.036	No mitochondrial presequence	73(MPP)	0.027		10-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
138_2_618057672_atp8	0.023	No mitochondrial presequence	28(MPP)	0.000	7-11,59-63	13-22-low	-	-	-	-	-	25-30	-	-	-	-	-	-	-	-	
