<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
165_1_2573059168_atp9	0.098	No mitochondrial presequence	12(MPP)	0.000	9-13,55-59	2-13-high	11-16	-	-	-	-	-	-	-	-	-	-	-	-	-	
166_1_2573059168_atp9	0.007	No mitochondrial presequence	22(MPP)	0.000	11-15,22-26	21-30-high	-	-	-	-	-	-	-	-	25-30	-	-	-	-	-	
167_1_2573059168_atp9	0.003	No mitochondrial presequence	59(MPP)	-0.051		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
168_1_2573059168_atp9	0.012	No mitochondrial presequence	58(MPP)	0.052	23-27,69-73	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
169_1_2573059168_atp9	0.033	No mitochondrial presequence	38(MPP)	0.026	12-16,20-24,74-78	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
170_1_2573059168_atp9	0.009	No mitochondrial presequence	81(MPP)	0.049	47-51	3-14-high	-	-	-	-	-	-	-	10-15	-	-	-	-	-	-	
171_1_2573059168_atp9	0.032	No mitochondrial presequence	53(MPP)	-0.057	81-85	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
172_1_2573059168_atp9	0.086	No mitochondrial presequence	24(MPP)	0.125	17-21,36-40,78-82	17-28-high	-	-	-	-	17-22	-	10-15	-	-	-	-	-	-	9-14	
173_1_2573059168_atp9	0.070	No mitochondrial presequence	28(MPP)	0.036	68-72	1-10-low	-	-	-	-	-	-	-	2-7	-	1-6	-	-	-	-	
174_1_2573059168_atp9	0.107	No mitochondrial presequence	22(MPP)	0.045	28-32,74-78,87-91,96-100	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
175_1_2573059168_atp9	0.045	No mitochondrial presequence	35(MPP)	0.057	49-53	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
176_1_2573059168_atp9	0.020	No mitochondrial presequence	70(MPP)	-0.014	1-5,94-98	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	1-6	-	
177_1_2573059168_atp9	0.002	No mitochondrial presequence	32(MPP)	0.000	66-70	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
178_1_2573059168_atp9	0.042	No mitochondrial presequence	24(MPP)	0.000	31-35,94-98	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
179_1_2573059168_atp9	0.001	No mitochondrial presequence	77(MPP)	-0.013		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
180_1_2573059168_atp9	0.035	No mitochondrial presequence	29(MPP)	0.000	10-14	8-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
181_1_2573059168_atp9	0.025	No mitochondrial presequence	60(MPP)	-0.067		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
182_1_2573059168_atp9	0.053	No mitochondrial presequence	46(MPP)	0.043	47-51	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
183_1_2573059168_atp9	0.018	No mitochondrial presequence	26(MPP)	-0.038	23-27	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
184_1_2573059168_atp9	0.011	No mitochondrial presequence	52(MPP)	0.038	26-30,58-62	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
185_1_2573059168_atp9	0.017	No mitochondrial presequence	43(MPP)	0.023	28-32,74-78	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
186_1_2573059168_atp9	0.237	No mitochondrial presequence	55(MPP)	0.073	7-11,30-34,82-86	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
187_1_2573059168_atp9	0.009	No mitochondrial presequence	81(MPP)	0.037	38-42,47-51	11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
188_1_2573059168_atp9	0.063	No mitochondrial presequence	56(MPP)	-0.018	43-47,64-68,85-89	16-25-low	-	-	-	5-10	-	-	-	-	-	-	-	-	-	-	
189_1_2573059168_atp9	0.168	No mitochondrial presequence	31(MPP)	0.129	18-22,72-76	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
190_1_2573059168_atp9	0.030	No mitochondrial presequence	7(MPP), 8(Icp55)	0.143	4-8	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	14-19	
191_1_2573059168_atp9	0.036	No mitochondrial presequence	48(MPP)	0.021	54-58	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
192_1_2573059168_atp9	0.008	No mitochondrial presequence	32(MPP)	-0.062	15-19,76-80	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
193_1_2573059168_atp9	0.000	No mitochondrial presequence	85(MPP)	-0.012	51-55	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
194_1_2573059168_atp9	0.003	No mitochondrial presequence	6(MPP)	0.167	91-95	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
195_1_2573059168_atp9	0.021	No mitochondrial presequence	45(MPP)	0.111	58-62	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
196_1_2573059168_atp9	0.003	No mitochondrial presequence	34(MPP)	0.000	32-36,55-59	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
197_1_2573059168_atp9	0.054	No mitochondrial presequence	10(MPP)	0.300	42-46	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
198_1_2573059168_atp9	0.007	No mitochondrial presequence	49(MPP)	-0.102	70-74	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
199_1_2573059168_atp9	0.109	No mitochondrial presequence	14(MPP)	0.071	18-22,65-69	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
200_1_2573059168_atp9	0.021	No mitochondrial presequence	35(MPP)	0.086	23-27,60-64	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
001_2_1071527489_atp9	0.000	No mitochondrial presequence	31(MPP)	-0.161	77-81	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
002_2_1071527489_atp9	0.013	No mitochondrial presequence	33(MPP)	-0.091	14-18,57-61	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
003_2_1071527489_atp9	0.033	No mitochondrial presequence	35(MPP), 43(Oct1)	0.000	2-6,20-24,66-70	9-18-low	-	-	-	-	-	-	-	-	18-23	-	-	-	-	-	
004_2_1071527489_atp9	0.003	No mitochondrial presequence	32(MPP)	0.094	96-100	11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
005_2_1071527489_atp9	0.003	No mitochondrial presequence	22(MPP)	0.000		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
006_2_1071527489_atp9	0.009	No mitochondrial presequence	55(MPP)	-0.036		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
007_2_1071527489_atp9	0.012	No mitochondrial presequence	31(MPP)	0.097	96-100	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
008_2_1071527489_atp9	0.081	No mitochondrial presequence	53(MPP)	0.038	1-5,27-31,60-64	1-10-low	3-8	-	-	-	-	-	-	-	-	-	-	-	-	-	
009_2_1071527489_atp9	0.009	No mitochondrial presequence	51(MPP)	-0.039	40-44,58-62	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
010_2_1071527489_atp9	0.046	No mitochondrial presequence	91(MPP)	0.022		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
011_2_1071527489_atp9	0.020	No mitochondrial presequence	21(MPP)	-0.095	86-90	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
012_2_1071527489_atp9	0.066	No mitochondrial presequence	50(MPP)	0.040	83-87	21-30-high	-	-	-	-	-	-	-	-	4-9	-	-	-	-	-	
013_2_1071527489_atp9	0.023	No mitochondrial presequence	48(MPP)	-0.021	1-5,45-49,55-59	18-28-low	3-8	-	-	-	-	-	-	-	-	-	-	-	1-6	-	
014_2_1071527489_atp9	0.031	No mitochondrial presequence	49(MPP)	-0.020	46-50,63-67,87-91	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
015_2_1071527489_atp9	0.033	No mitochondrial presequence	26(MPP)	0.154	12-16,79-83,83-87	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
016_2_1071527489_atp9	0.007	No mitochondrial presequence	54(MPP)	-0.093	60-64	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
017_2_1071527489_atp9	0.007	No mitochondrial presequence	47(MPP)	-0.043	54-58	8-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
018_2_1071527489_atp9	0.108	No mitochondrial presequence	56(MPP), 57(Icp55)	0.089	75-79	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
019_2_1071527489_atp9	0.009	No mitochondrial presequence	58(MPP)	-0.103	25-29,74-78	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
020_2_1071527489_atp9	0.005	No mitochondrial presequence	70(MPP)	0.014	5-9,77-81	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
021_2_1071527489_atp9	0.075	No mitochondrial presequence	56(MPP), 57(Icp55)	0.036		16-27-high	-	-	-	-	-	-	-	-	22-27	-	-	-	-	-	
022_2_1071527489_atp9	0.023	No mitochondrial presequence	34(MPP)	-0.147	58-62	2-15-low	22-27	-	-	-	-	-	-	-	-	-	-	-	-	-	
023_2_1071527489_atp9	0.099	No mitochondrial presequence	43(MPP)	0.093	74-78	13-22-low	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
024_2_1071527489_atp9	0.061	No mitochondrial presequence	30(MPP)	0.033	8-12	2-11-high	-	-	-	-	-	-	-	-	-	-	-	7-12	8-13	-	
025_2_1071527489_atp9	0.166	No mitochondrial presequence	6(MPP), 7(Icp55)	0.333		15-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
026_2_1071527489_atp9	0.002	No mitochondrial presequence	26(MPP)	-0.077	1-5,5-9,44-48,82-86	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
027_2_1071527489_atp9	0.066	No mitochondrial presequence	28(MPP)	0.000	31-35,38-42	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
028_2_1071527489_atp9	0.004	No mitochondrial presequence	15(MPP)	0.000	31-35,48-52	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
029_2_1071527489_atp9	0.011	No mitochondrial presequence	41(MPP)	0.000	48-52	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
030_2_1071527489_atp9	0.012	No mitochondrial presequence	87(MPP)	-0.023		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
031_2_1071527489_atp9	0.158	No mitochondrial presequence	22(MPP)	0.136	4-8,27-31,70-74	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
032_2_1071527489_atp9	0.000	No mitochondrial presequence	64(MPP)	-0.109	71-75	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
033_2_1071527489_atp9	0.035	No mitochondrial presequence	18(MPP), 19(Icp55)	0.000	15-19,65-69	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
034_2_1071527489_atp9	0.051	No mitochondrial presequence	20(MPP)	0.000	66-70,87-91,90-94	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
035_2_1071527489_atp9	0.023	No mitochondrial presequence	19(MPP)	0.263	3-7,53-57	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
036_2_1071527489_atp9	0.093	No mitochondrial presequence	21(MPP)	0.143	81-85,90-94	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
037_2_1071527489_atp9	0.038	No mitochondrial presequence	39(MPP)	-0.026		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
038_2_1071527489_atp9	0.025	No mitochondrial presequence	87(MPP)	0.000	24-28,84-88	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
039_2_1071527489_atp9	0.069	No mitochondrial presequence	67(MPP)	-0.015	39-43,74-78	6-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
040_2_1071527489_atp9	0.082	No mitochondrial presequence	27(MPP)	0.037	1-5,79-83,88-92	12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
041_2_1071527489_atp9	0.015	No mitochondrial presequence	33(MPP)	0.061	95-99	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
042_2_1071527489_atp9	0.065	No mitochondrial presequence	40(MPP)	0.075		11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
043_2_1071527489_atp9	0.059	No mitochondrial presequence	22(MPP)	0.182	35-39	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
044_2_1071527489_atp9	0.080	No mitochondrial presequence	6(MPP)	0.167	12-16,47-51,70-74,80-84	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
045_2_1071527489_atp9	0.005	No mitochondrial presequence	20(MPP)	0.000	48-52	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
046_2_1071527489_atp9	0.002	No mitochondrial presequence	71(MPP)	-0.070	40-44,77-81	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
047_2_1071527489_atp9	0.040	No mitochondrial presequence	11(MPP)	0.000	57-61,86-90	14-23-high	-	-	-	-	-	-	-	-	-	-	12-17	-	-	-	
048_2_1071527489_atp9	0.016	No mitochondrial presequence	51(MPP)	0.020	57-61	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
049_2_1071527489_atp9	0.038	No mitochondrial presequence	41(MPP)	0.049	38-42,48-52	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
050_2_1071527489_atp9	0.112	No mitochondrial presequence	80(MPP)	0.050	57-61,67-71	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
051_2_1071527489_atp9	0.024	No mitochondrial presequence	18(MPP)	0.167	61-65	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
052_2_1071527489_atp9	0.043	No mitochondrial presequence	7(MPP), 8(Icp55)	0.143		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
053_2_1071527489_atp9	0.001	No mitochondrial presequence	50(MPP)	-0.080		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
054_2_1071527489_atp9	0.005	No mitochondrial presequence	55(MPP)	-0.073	52-56,61-65	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
055_2_1071527489_atp9	0.010	No mitochondrial presequence	71(MPP)	-0.042		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
056_2_1071527489_atp9	0.018	No mitochondrial presequence	39(MPP)	-0.026	77-81,86-90	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
057_2_1071527489_atp9	0.014	No mitochondrial presequence	22(MPP)	0.000		16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
058_2_1071527489_atp9	0.128	No mitochondrial presequence	22(MPP)	0.136	2-6,19-23,69-73	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
059_2_1071527489_atp9	0.037	No mitochondrial presequence	6(MPP)	-0.167	21-25,27-31	18-27-low	-	-	-	-	-	-	-	-	-	-	-	20-25	21-26	-	
060_2_1071527489_atp9	0.015	No mitochondrial presequence	71(MPP)	-0.056	23-27,29-33,68-72,88-92	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
061_2_1071527489_atp9	0.003	No mitochondrial presequence	8(MPP)	0.000	34-38,47-51	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
062_2_1071527489_atp9	0.242	No mitochondrial presequence	8(MPP)	0.125	95-99	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
063_2_1071527489_atp9	0.003	No mitochondrial presequence	39(MPP)	0.051		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
064_2_1071527489_atp9	0.016	No mitochondrial presequence	73(MPP)	0.000	70-74,80-84	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
065_2_1071527489_atp9	0.005	No mitochondrial presequence	20(MPP)	-0.200		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
066_2_1071527489_atp9	0.001	No mitochondrial presequence	54(MPP)	-0.037		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
067_2_1071527489_atp9	0.002	No mitochondrial presequence	46(MPP)	-0.109		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
068_2_1071527489_atp9	0.007	No mitochondrial presequence	37(MPP)	-0.054	34-38,80-84,89-93	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
069_2_1071527489_atp9	0.002	No mitochondrial presequence	13(MPP)	0.000	41-45,71-75,85-89	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
070_2_1071527489_atp9	0.078	No mitochondrial presequence	15(MPP)	0.067	15-19	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
071_2_1071527489_atp9	0.008	No mitochondrial presequence	13(MPP)	-0.077	75-79	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
072_2_1071527489_atp9	0.033	No mitochondrial presequence	22(MPP)	0.091	52-56	19-29-high	-	-	-	-	-	-	-	-	18-23	-	17-22	-	-	-	
073_2_1071527489_atp9	0.034	No mitochondrial presequence	31(MPP)	0.097	39-43,49-53,67-71	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
074_2_1071527489_atp9	0.022	No mitochondrial presequence	17(MPP)	0.118	1-5,7-11,42-46	13-24-low	-	-	-	-	-	-	-	-	-	-	11-16	-	-	-	
075_2_1071527489_atp9	0.043	No mitochondrial presequence	15(MPP)	0.067	19-23,23-27,84-88	19-28-high	-	-	-	-	-	-	-	-	-	-	-	18-23	-	-	
076_2_1071527489_atp9	0.077	No mitochondrial presequence	73(MPP)	0.000	1-5,23-27,27-31,70-74	1-10-high	-	-	-	-	23-28	-	-	-	-	-	-	-	-	-	
077_2_1071527489_atp9	0.007	No mitochondrial presequence	8(MPP)	0.125	5-9	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
078_2_1071527489_atp9	0.022	No mitochondrial presequence	56(MPP)	0.089	63-67	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
079_2_1071527489_atp9	0.004	No mitochondrial presequence	23(MPP)	-0.130	20-24,81-85	20-30-high	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
080_2_1071527489_atp9	0.004	No mitochondrial presequence	31(MPP)	-0.097	50-54	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
081_2_1071527489_atp9	0.071	No mitochondrial presequence	27(MPP), 28(Icp55)	0.074	8-12,68-72	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
082_2_1071527489_atp9	0.025	No mitochondrial presequence	32(MPP)	0.031	8-12,29-33,58-62	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
083_2_1071527489_atp9	0.026	No mitochondrial presequence	24(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
084_2_1071527489_atp9	0.033	No mitochondrial presequence	55(MPP)	0.018	88-92	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
085_2_1071527489_atp9	0.351	No mitochondrial presequence	34(MPP)	0.088	6-10,52-56,70-74	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
086_2_1071527489_atp9	0.166	No mitochondrial presequence	42(MPP)	0.024	65-69	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
087_2_1071527489_atp9	0.069	No mitochondrial presequence	19(MPP)	0.105	13-17	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
088_2_1071527489_atp9	0.227	No mitochondrial presequence	11(MPP)	0.182	9-13,65-69	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
089_2_1071527489_atp9	0.003	No mitochondrial presequence	6(MPP)	-0.333	40-44,49-53	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
090_2_1071527489_atp9	0.027	No mitochondrial presequence	45(MPP)	0.022	34-38,52-56	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
091_2_1071527489_atp9	0.019	No mitochondrial presequence	68(MPP)	0.088	48-52,91-95	19-28-low	-	-	-	-	-	-	-	24-29	-	23-28	-	-	-	-	
092_2_1071527489_atp9	0.139	No mitochondrial presequence	15(MPP), 16(Icp55)	0.133	34-38,44-48,83-87	17-26-low	-	-	-	-	-	-	12-17	-	-	11-16	-	-	-	-	
093_2_1071527489_atp9	0.083	No mitochondrial presequence	66(MPP)	-0.015	5-9,11-15,63-67,74-78	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
094_2_1071527489_atp9	0.058	No mitochondrial presequence	60(MPP)	0.067	67-71	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
095_2_1071527489_atp9	0.001	No mitochondrial presequence	40(MPP)	-0.025	25-29	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
096_2_1071527489_atp9	0.089	No mitochondrial presequence	30(MPP)	0.067		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
097_2_1071527489_atp9	0.000	No mitochondrial presequence	48(MPP)	-0.062	45-49,54-58	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
098_2_1071527489_atp9	0.001	No mitochondrial presequence	56(MPP)	-0.036	81-85,90-94	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
099_2_1071527489_atp9	0.043	No mitochondrial presequence	62(MPP)	-0.048	69-73	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
100_2_1071527489_atp9	0.006	No mitochondrial presequence	87(MPP)	0.034	94-98	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
101_2_1071527489_atp9	0.023	No mitochondrial presequence	13(MPP)	-0.077	65-69	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
102_2_1071527489_atp9	0.014	No mitochondrial presequence	51(MPP)	-0.039	27-31,35-39,40-44,85-89,94-98	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
103_2_1071527489_atp9	0.003	No mitochondrial presequence	87(MPP)	-0.034	24-28,41-45,94-98	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
104_2_1071527489_atp9	0.093	No mitochondrial presequence	10(MPP)	0.400	66-70,87-91	17-26-low	-	-	-	-	-	-	7-12	-	-	6-11	-	-	-	-	
105_2_1071527489_atp9	0.065	No mitochondrial presequence	50(MPP)	-0.060	33-37,47-51,57-61	11-20-high	-	-	-	-	-	11-16	-	-	-	10-15	-	-	-	-	
106_2_1071527489_atp9	0.110	No mitochondrial presequence	47(MPP)	0.106	73-77	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
107_2_1071527489_atp9	0.011	No mitochondrial presequence	58(MPP)	0.086	65-69	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
108_2_1071527489_atp9	0.001	No mitochondrial presequence	84(MPP)	0.024	58-62,91-95	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
109_2_1071527489_atp9	0.072	No mitochondrial presequence	34(MPP)	0.059	70-74,83-87	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
110_2_1071527489_atp9	0.004	No mitochondrial presequence	25(MPP)	0.040	41-45	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
111_2_1071527489_atp9	0.279	No mitochondrial presequence	17(MPP)	0.118	36-40,86-90	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
112_2_1071527489_atp9	0.024	No mitochondrial presequence	45(MPP)	0.000	6-10,25-29,35-39	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
113_2_1071527489_atp9	0.029	No mitochondrial presequence	48(MPP)	0.000	17-21,50-54,79-83,91-95	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
114_2_1071527489_atp9	0.032	No mitochondrial presequence	27(MPP)	0.000	59-63	8-17-low	2-7	-	-	-	-	-	-	-	-	-	-	-	-	-	
115_2_1071527489_atp9	0.054	No mitochondrial presequence	21(MPP)	0.000	56-60,72-76	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
116_2_1071527489_atp9	0.001	No mitochondrial presequence	67(MPP)	-0.015	79-83	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
117_2_1071527489_atp9	0.026	No mitochondrial presequence	26(MPP)	0.038	93-97	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
118_2_1071527489_atp9	0.001	No mitochondrial presequence	35(MPP)	0.057		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
119_2_1071527489_atp9	0.056	No mitochondrial presequence	53(MPP)	-0.038	37-41,59-63	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
120_2_1071527489_atp9	0.014	No mitochondrial presequence	84(MPP)	-0.060	14-18,91-95	12-21-high	-	-	-	11-16	-	-	-	-	-	-	-	-	-	-	
121_2_1071527489_atp9	0.299	No mitochondrial presequence	39(MPP)	0.103	3-7,40-44,84-88	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
122_2_1071527489_atp9	0.003	No mitochondrial presequence	70(MPP)	-0.071	87-91	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
123_2_1071527489_atp9	0.024	No mitochondrial presequence	6(MPP)	0.167		14-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
124_2_1071527489_atp9	0.015	No mitochondrial presequence	8(MPP)	0.000	5-9,85-89	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
125_2_1071527489_atp9	0.259	No mitochondrial presequence	25(MPP)	0.120	10-14,13-17,17-21,45-49,81-85,96-100	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
126_2_1071527489_atp9	0.093	No mitochondrial presequence	12(MPP)	0.083	89-93	2-11-high	-	-	-	-	-	-	-	-	-	-	19-24	-	-	-	
127_2_1071527489_atp9	0.054	No mitochondrial presequence	61(MPP)	0.082	44-48,50-54	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
128_2_1071527489_atp9	0.025	No mitochondrial presequence	84(MPP)	-0.012	91-95	17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
129_2_1071527489_atp9	0.006	No mitochondrial presequence	69(MPP)	-0.058	76-80	11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
130_2_1071527489_atp9	0.004	No mitochondrial presequence	70(MPP)	-0.086	76-80	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
131_2_1071527489_atp9	0.032	No mitochondrial presequence	18(MPP)	0.111	39-43,73-77	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
132_2_1071527489_atp9	0.105	No mitochondrial presequence	10(MPP)	0.200	46-50	10-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
